Source,Registry,Skill_name,Label,Ground_truth_path
Koi Security,clawhub,hightower6eu/youtube-video-downloader-9kscv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-9kscv
Koi Security,clawhub,hightower6eu/youtube-video-downloader-cjmxp,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-cjmxp
Koi Security,clawhub,hightower6eu/youtube-video-downloader-fnkxw,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-fnkxw
Koi Security,clawhub,hightower6eu/youtube-video-downloader-hvzyq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-hvzyq
Koi Security,clawhub,hightower6eu/youtube-video-downloader-jobxc,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-jobxc
Koi Security,clawhub,hightower6eu/youtube-video-downloader-kcbjr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-kcbjr
Koi Security,clawhub,hightower6eu/youtube-video-downloader-pydzq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-pydzq
Koi Security,clawhub,hightower6eu/youtube-video-downloader-tnot1,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-tnot1
Koi Security,clawhub,hightower6eu/youtube-video-downloader-vsmhd,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-vsmhd
Koi Security,clawhub,hightower6eu/youtube-video-downloader-wibsd,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-wibsd
Koi Security,clawhub,hightower6eu/youtube-video-downloader-xx9sy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-xx9sy
Koi Security,clawhub,moonshine-100rze/excel-1kl,malicious,data/ground_truth/malicious/clawhub/moonshine-100rze_excel-1kl
Koi Security,clawhub,moonshine-100rze/moltbook-lm8,malicious,data/ground_truth/malicious/clawhub/moonshine-100rze_moltbook-lm8
Koi Security,clawhub,moonshine-100rze/twitter-6ql,malicious,data/ground_truth/malicious/clawhub/moonshine-100rze_twitter-6ql
Koi Security,clawhub,mosonchan2023/polymarket-market-maker,malicious,data/ground_truth/malicious/clawhub/mosonchan2023_polymarket-market-maker
Koi Security,clawhub,noreplyboter/better-polymarket,malicious,data/ground_truth/malicious/clawhub/noreplyboter_better-polymarket
Koi Security,clawhub,noreplyboter/polymarket-all-in-one,malicious,data/ground_truth/malicious/clawhub/noreplyboter_polymarket-all-in-one
Koi Security,clawhub,pepe276/publish-dist,malicious,data/ground_truth/malicious/clawhub/pepe276_publish-dist
Koi Security,clawhub,rjnpage/rankaj,malicious,data/ground_truth/malicious/clawhub/rjnpage_rankaj
Koi Security,clawhub,sakaen736jih/agent-browser-6aigix9qi2tu,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-6aigix9qi2tu
Koi Security,clawhub,sakaen736jih/agent-browser-b2x7tvcmbjgp,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-b2x7tvcmbjgp
Koi Security,clawhub,sakaen736jih/agent-browser-bzsqiuw0rznw,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-bzsqiuw0rznw
Koi Security,clawhub,sakaen736jih/agent-browser-fopzsipap75u,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-fopzsipap75u
Koi Security,clawhub,sakaen736jih/agent-browser-ha2gvrwrmbil,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-ha2gvrwrmbil
Koi Security,clawhub,sakaen736jih/agent-browser-jrdv4mcscrb2,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-jrdv4mcscrb2
Koi Security,clawhub,sakaen736jih/agent-browser-npzrafdduyrm,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-npzrafdduyrm
Koi Security,clawhub,sakaen736jih/agent-browser-plyd56pz7air,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-plyd56pz7air
Koi Security,clawhub,sakaen736jih/agent-browser-shdaumcajgxf,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-shdaumcajgxf
Koi Security,clawhub,sakaen736jih/agent-browser-txfumuva5m6u,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-txfumuva5m6u
Koi Security,clawhub,sakaen736jih/agent-browser-ufymjtykwuas,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-ufymjtykwuas
Koi Security,clawhub,sakaen736jih/agent-browser-ymepfebfpc2x,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-ymepfebfpc2x
Koi Security,clawhub,sakaen736jih/agent-browser-zd1dook9mtfz,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_agent-browser-zd1dook9mtfz
Koi Security,clawhub,sakaen736jih/auto-updater-3miomc4dvir,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-3miomc4dvir
Koi Security,clawhub,sakaen736jih/auto-updater-5cnufr8quj5,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-5cnufr8quj5
Koi Security,clawhub,sakaen736jih/auto-updater-ah1,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-ah1
Koi Security,clawhub,sakaen736jih/auto-updater-drvd2u5bgft,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-drvd2u5bgft
Koi Security,clawhub,sakaen736jih/auto-updater-dyismmj5csx,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-dyismmj5csx
Koi Security,clawhub,sakaen736jih/auto-updater-ek1qviijfp1,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-ek1qviijfp1
Koi Security,clawhub,sakaen736jih/auto-updater-eu0vxzedkgb,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-eu0vxzedkgb
Koi Security,clawhub,sakaen736jih/auto-updater-jhsfi4ehp1b,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-jhsfi4ehp1b
Koi Security,clawhub,sakaen736jih/auto-updater-jrpkyiayibm,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-jrpkyiayibm
Koi Security,clawhub,sakaen736jih/auto-updater-lrssiatzxpx,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-lrssiatzxpx
Koi Security,clawhub,sakaen736jih/auto-updater-nz2uvldrokd,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-nz2uvldrokd
Koi Security,clawhub,sakaen736jih/auto-updater-pb70kpsnfof,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-pb70kpsnfof
Koi Security,clawhub,sakaen736jih/auto-updater-qahxnvcnurj,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-qahxnvcnurj
Koi Security,clawhub,sakaen736jih/auto-updater-qg0anavwlmt,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-qg0anavwlmt
Koi Security,clawhub,sakaen736jih/auto-updater-sgr,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-sgr
Koi Security,clawhub,sakaen736jih/auto-updater-sgtm55aoazj,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-sgtm55aoazj
Koi Security,clawhub,sakaen736jih/auto-updater-uqmlhjh7pgz,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-uqmlhjh7pgz
Koi Security,clawhub,sakaen736jih/auto-updater-vombw4ciwc0,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_auto-updater-vombw4ciwc0
Koi Security,clawhub,sakaen736jih/bird-0p,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-0p
Koi Security,clawhub,sakaen736jih/bird-2l,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-2l
Koi Security,clawhub,sakaen736jih/bird-ag,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-ag
Koi Security,clawhub,sakaen736jih/bird-ar,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-ar
Koi Security,clawhub,sakaen736jih/bird-ch,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-ch
Koi Security,clawhub,sakaen736jih/bird-co,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-co
Koi Security,clawhub,sakaen736jih/bird-fa,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-fa
Koi Security,clawhub,sakaen736jih/bird-h4,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-h4
Koi Security,clawhub,sakaen736jih/bird-hg,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-hg
Koi Security,clawhub,sakaen736jih/bird-js,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-js
Koi Security,clawhub,sakaen736jih/bird-mh,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-mh
Koi Security,clawhub,sakaen736jih/bird-nc,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-nc
Koi Security,clawhub,sakaen736jih/bird-rl,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-rl
Koi Security,clawhub,sakaen736jih/bird-su,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-su
Koi Security,clawhub,sakaen736jih/bird-vu,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-vu
Koi Security,clawhub,sakaen736jih/bird-wo,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-wo
Koi Security,clawhub,sakaen736jih/bird-xn,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-xn
Koi Security,clawhub,sakaen736jih/bird-yf,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-yf
Koi Security,clawhub,sakaen736jih/bird-yt,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-yt
Koi Security,clawhub,sakaen736jih/bird-za,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_bird-za
Koi Security,clawhub,sakaen736jih/clawdhub-0ds2em57jf,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-0ds2em57jf
Koi Security,clawhub,sakaen736jih/clawdhub-1qbvz9cvc3,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-1qbvz9cvc3
Koi Security,clawhub,sakaen736jih/clawdhub-2trnbtcgyo,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-2trnbtcgyo
Koi Security,clawhub,sakaen736jih/clawdhub-3ffldvumfb,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-3ffldvumfb
Koi Security,clawhub,sakaen736jih/clawdhub-3jv6c6gijf,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-3jv6c6gijf
Koi Security,clawhub,sakaen736jih/clawdhub-8rhr8q1zgy,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-8rhr8q1zgy
Koi Security,clawhub,sakaen736jih/clawdhub-aecm6lh6uo,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-aecm6lh6uo
Koi Security,clawhub,sakaen736jih/clawdhub-hklg5xzjbc,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-hklg5xzjbc
Koi Security,clawhub,sakaen736jih/clawdhub-i6qfm0cay3,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-i6qfm0cay3
Koi Security,clawhub,sakaen736jih/clawdhub-ilhnghd1c0,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-ilhnghd1c0
Koi Security,clawhub,sakaen736jih/clawdhub-itmu0eevs9,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-itmu0eevs9
Koi Security,clawhub,sakaen736jih/clawdhub-l91mzsalr7,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-l91mzsalr7
Koi Security,clawhub,sakaen736jih/clawdhub-lhhr7b7jsj,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-lhhr7b7jsj
Koi Security,clawhub,sakaen736jih/clawdhub-lyass2awyp,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-lyass2awyp
Koi Security,clawhub,sakaen736jih/clawdhub-xupj4k8euh,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-xupj4k8euh
Koi Security,clawhub,sakaen736jih/clawdhub-yskkhfqscj,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-yskkhfqscj
Koi Security,clawhub,sakaen736jih/clawdhub-za29sitx9w,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-za29sitx9w
Koi Security,clawhub,sakaen736jih/clawdhub-zegimab3ze,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-zegimab3ze
Koi Security,clawhub,sakaen736jih/clawdhub-zh7v47hpwk,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_clawdhub-zh7v47hpwk
Koi Security,clawhub,sakaen736jih/coding-agent-4ilvlj7rs,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-4ilvlj7rs
Koi Security,clawhub,sakaen736jih/coding-agent-7k8p1tijc,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-7k8p1tijc
Koi Security,clawhub,sakaen736jih/coding-agent-8wyxxelkv,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-8wyxxelkv
Koi Security,clawhub,sakaen736jih/coding-agent-boz67cmsl,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-boz67cmsl
Koi Security,clawhub,sakaen736jih/coding-agent-by6ghzyes,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-by6ghzyes
Koi Security,clawhub,sakaen736jih/coding-agent-du7t1pmcd,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-du7t1pmcd
Koi Security,clawhub,sakaen736jih/coding-agent-ggeu0hlk4,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-ggeu0hlk4
Koi Security,clawhub,sakaen736jih/coding-agent-hmxr2rtke,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-hmxr2rtke
Koi Security,clawhub,sakaen736jih/coding-agent-kpeg9c2rq,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-kpeg9c2rq
Koi Security,clawhub,sakaen736jih/coding-agent-my1tb1kam,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-my1tb1kam
Koi Security,clawhub,sakaen736jih/coding-agent-o10sk4yyb,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-o10sk4yyb
Koi Security,clawhub,sakaen736jih/coding-agent-ojd1iijmg,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-ojd1iijmg
Koi Security,clawhub,sakaen736jih/coding-agent-p2kq1f9ou,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-p2kq1f9ou
Koi Security,clawhub,sakaen736jih/coding-agent-p6k84e0fv,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-p6k84e0fv
Koi Security,clawhub,sakaen736jih/coding-agent-pekjzav3x,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-pekjzav3x
Koi Security,clawhub,sakaen736jih/coding-agent-tvmz0qsg1,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-tvmz0qsg1
Koi Security,clawhub,sakaen736jih/coding-agent-vwho0kmqi,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-vwho0kmqi
Koi Security,clawhub,sakaen736jih/coding-agent-yzyvfg9hn,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-yzyvfg9hn
Koi Security,clawhub,sakaen736jih/coding-agent-z1qldmg0f,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_coding-agent-z1qldmg0f
Koi Security,clawhub,sakaen736jih/deep-research-eejukdjn,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-eejukdjn
Koi Security,clawhub,sakaen736jih/deep-research-eoo5vd95,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-eoo5vd95
Koi Security,clawhub,sakaen736jih/deep-research-hsk9iq5w,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-hsk9iq5w
Koi Security,clawhub,sakaen736jih/deep-research-kgenr3rn,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-kgenr3rn
Koi Security,clawhub,sakaen736jih/deep-research-omvwp9ki,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-omvwp9ki
Koi Security,clawhub,sakaen736jih/deep-research-pjazdzyd,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-pjazdzyd
Koi Security,clawhub,sakaen736jih/deep-research-pqgwiuep,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-pqgwiuep
Koi Security,clawhub,sakaen736jih/deep-research-qvewifgk,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-qvewifgk
Koi Security,clawhub,sakaen736jih/deep-research-rio7el6w,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-rio7el6w
Koi Security,clawhub,sakaen736jih/deep-research-v2h55k2w,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-v2h55k2w
Koi Security,clawhub,sakaen736jih/deep-research-vc3veoel,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_deep-research-vc3veoel
Koi Security,clawhub,sakaen736jih/ethereum,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_ethereum
Koi Security,clawhub,sakaen736jih/gas-tracker,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gas-tracker
Koi Security,clawhub,sakaen736jih/gog-5w7zvby,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-5w7zvby
Koi Security,clawhub,sakaen736jih/gog-ee3cg9w,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-ee3cg9w
Koi Security,clawhub,sakaen736jih/gog-g7ksras,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-g7ksras
Koi Security,clawhub,sakaen736jih/gog-iezecg1,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-iezecg1
Koi Security,clawhub,sakaen736jih/gog-kcjgdv2,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-kcjgdv2
Koi Security,clawhub,sakaen736jih/gog-kfnluze,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-kfnluze
Koi Security,clawhub,sakaen736jih/gog-kvlmtdd,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-kvlmtdd
Koi Security,clawhub,sakaen736jih/gog-shbjktj,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-shbjktj
Koi Security,clawhub,sakaen736jih/gog-sywovxv,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-sywovxv
Koi Security,clawhub,sakaen736jih/gog-vjlu0ls,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-vjlu0ls
Koi Security,clawhub,sakaen736jih/gog-ybiur2h,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_gog-ybiur2h
Koi Security,clawhub,sakaen736jih/leo-wallet,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_leo-wallet
Koi Security,clawhub,sakaen736jih/metamask,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_metamask
Koi Security,clawhub,sakaen736jih/nano-banana-pro-8ap3x7,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-8ap3x7
Koi Security,clawhub,sakaen736jih/nano-banana-pro-c16jff,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-c16jff
Koi Security,clawhub,sakaen736jih/nano-banana-pro-e3c48l,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-e3c48l
Koi Security,clawhub,sakaen736jih/nano-banana-pro-eug1jw,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-eug1jw
Koi Security,clawhub,sakaen736jih/nano-banana-pro-fxgpbf,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-fxgpbf
Koi Security,clawhub,sakaen736jih/nano-banana-pro-glfq7a,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-glfq7a
Koi Security,clawhub,sakaen736jih/nano-banana-pro-gyyjbx,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-gyyjbx
Koi Security,clawhub,sakaen736jih/nano-banana-pro-hu1vfx,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-hu1vfx
Koi Security,clawhub,sakaen736jih/nano-banana-pro-lldjo1,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-lldjo1
Koi Security,clawhub,sakaen736jih/nano-banana-pro-lrmva2,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-lrmva2
Koi Security,clawhub,sakaen736jih/nano-banana-pro-mauf71,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-mauf71
Koi Security,clawhub,sakaen736jih/nano-banana-pro-mzvmth,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-mzvmth
Koi Security,clawhub,sakaen736jih/nano-banana-pro-ogmcrj,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-ogmcrj
Koi Security,clawhub,sakaen736jih/nano-banana-pro-oinrw3,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-oinrw3
Koi Security,clawhub,sakaen736jih/nano-banana-pro-pcgniu,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-pcgniu
Koi Security,clawhub,sakaen736jih/nano-banana-pro-pqcucx,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-pqcucx
Koi Security,clawhub,sakaen736jih/nano-banana-pro-ptnlkl,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-ptnlkl
Koi Security,clawhub,sakaen736jih/nano-banana-pro-srlqfn,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-srlqfn
Koi Security,clawhub,sakaen736jih/nano-banana-pro-stl6ak,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-stl6ak
Koi Security,clawhub,sakaen736jih/nano-banana-pro-wepcdp,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-wepcdp
Koi Security,clawhub,sakaen736jih/nano-banana-pro-xeqcnk,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-xeqcnk
Koi Security,clawhub,sakaen736jih/nano-banana-pro-yywjf1,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-banana-pro-yywjf1
Koi Security,clawhub,sakaen736jih/nano-pdf-9j7bj,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-9j7bj
Koi Security,clawhub,sakaen736jih/nano-pdf-cr79t,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-cr79t
Koi Security,clawhub,sakaen736jih/nano-pdf-eeadu,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-eeadu
Koi Security,clawhub,sakaen736jih/nano-pdf-ey8zb,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-ey8zb
Koi Security,clawhub,sakaen736jih/nano-pdf-gbegf,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-gbegf
Koi Security,clawhub,sakaen736jih/nano-pdf-kxufw,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-kxufw
Koi Security,clawhub,sakaen736jih/nano-pdf-lqbmv,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-lqbmv
Koi Security,clawhub,sakaen736jih/nano-pdf-mns57,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-mns57
Koi Security,clawhub,sakaen736jih/nano-pdf-n2hcr,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-n2hcr
Koi Security,clawhub,sakaen736jih/nano-pdf-q3e3z,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-q3e3z
Koi Security,clawhub,sakaen736jih/nano-pdf-quqdg,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-quqdg
Koi Security,clawhub,sakaen736jih/nano-pdf-rt9y1,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-rt9y1
Koi Security,clawhub,sakaen736jih/nano-pdf-sdjzy,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-sdjzy
Koi Security,clawhub,sakaen736jih/nano-pdf-tkqfw,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-tkqfw
Koi Security,clawhub,sakaen736jih/nano-pdf-vbdin,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-vbdin
Koi Security,clawhub,sakaen736jih/nano-pdf-vhitx,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-vhitx
Koi Security,clawhub,sakaen736jih/nano-pdf-xyixq,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-xyixq
Koi Security,clawhub,sakaen736jih/nano-pdf-yqsfx,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-yqsfx
Koi Security,clawhub,sakaen736jih/nano-pdf-zpgdu,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_nano-pdf-zpgdu
Koi Security,clawhub,sakaen736jih/solana,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_solana
Koi Security,clawhub,sakaen736jih/summarize-177r,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-177r
Koi Security,clawhub,sakaen736jih/summarize-7mfv,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-7mfv
Koi Security,clawhub,sakaen736jih/summarize-ienz,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-ienz
Koi Security,clawhub,sakaen736jih/summarize-ilyc,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-ilyc
Koi Security,clawhub,sakaen736jih/summarize-jd4g,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-jd4g
Koi Security,clawhub,sakaen736jih/summarize-jqoq,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-jqoq
Koi Security,clawhub,sakaen736jih/summarize-kx5u,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-kx5u
Koi Security,clawhub,sakaen736jih/summarize-nrqj,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-nrqj
Koi Security,clawhub,sakaen736jih/summarize-rjig,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-rjig
Koi Security,clawhub,sakaen736jih/summarize-syis,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-syis
Koi Security,clawhub,sakaen736jih/summarize-v8w3,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-v8w3
Koi Security,clawhub,sakaen736jih/summarize-wy5c,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_summarize-wy5c
Koi Security,clawhub,sakaen736jih/wacli-1sk,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-1sk
Koi Security,clawhub,sakaen736jih/wacli-339,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-339
Koi Security,clawhub,sakaen736jih/wacli-5qi,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-5qi
